timestamp,region,service_type,usage_units,provisioned_capacity,cost_usd,availability_pct,cloud_spend_index,enterprise_demand_index,new_service_launch
2024-02-19 11:43:35,Europe-North,Storage,8626.29,8000,2760.41,99.75,117.49,0.97,0
2023-04-01 05:51:50,europe-north,Storage,11616.16,8000,3717.17,99.77,126.56,1.1,0
2024-02-12 15:03:21,india south,Storage,7962.97,8000,2548.15,99.8,112.26,0.93,0
2023-06-29 07:16:05,Us-East,Compute,13940.2,10000,6691.3,99.77,116.94,1.25,1
2023-03-23 18:05:04,india south,Compute,7736.51,10000,3713.52,99.75,91.97,0.79,0
2023-10-24 04:49:37,India-South,Compute,6938.31,10000,3330.39,99.99,124.87,0.94,0
2024-03-03 18:10:40,us-west,Storage,11731.65,8000,3754.13,99.96,125.68,1.18,0
2024-03-29 07:08:38,India-South,Compute,13513.27,10000,6486.37,99.66,114.65,1.04,0
2023-11-09 22:37:21,india-south,Storage,5926.58,8000,1896.51,99.31,100.69,1.09,0
2023-04-21 08:58:42,india south,Compute,12086.73,10000,5801.63,99.59,104.34,1.02,0
2023-06-08 23:22:14,europe-north,Compute,16781.4,10000,8055.07,,124.09,1.31,1
2023-01-23 00:25:15,Us-East,Storage,8937.19,8000,2859.9,99.94,99.39,1.28,0
2023-01-20 16:37:21,india south,Compute,10816.64,10000,5191.99,99.8,105.22,1.06,1
2023-04-10 13:32:28,us-west,Storage,10302.62,8000,3296.84,99.58,109.3,1.03,1
2023-02-10 22:10:04,Us-East,Compute,10936.87,10000,5249.7,99.9,106.31,1.01,0
2024-01-09 08:15:19,india-south,Storage,9397.21,8000,3007.11,99.84,104.12,1.33,0
2023-11-14 06:35:34,Europe-North,Storage,5704.24,8000,1825.36,99.82,115.86,0.93,0
2024-03-25 09:33:22,Us-East,Storage,7924.09,8000,2535.71,99.35,94.82,0.9,0
2024-03-13 16:00:59,europe north,Storage,,8000,4249.49,99.7,116.05,1.21,1
2024-02-18 17:07:25,Europe-North,Storage,12067.3,8000,,99.81,115.52,1.26,0
2024-01-21 04:16:00,US-West,Storage,8780.07,8000,2809.62,99.49,100.79,1.28,0
2023-06-18 16:01:37,Us-East,Compute,11326.72,10000,5436.83,99.57,120.97,,0
2023-11-20 08:56:30,us-east,Compute,10053.17,10000,4825.52,99.67,128.68,1.07,1
2024-03-21 12:50:05,us east,Storage,7977.04,8000,2552.65,99.39,104.31,0.97,0
2023-10-18 01:25:54,India-South,Compute,8067.06,10000,3872.19,99.44,108.5,1.29,0
2024-03-19 22:58:04,europe north,Compute,17698.88,10000,8495.46,99.49,120.19,1.31,0
2023-05-20 19:19:19,US-West,Storage,,8000,2726.99,99.51,114.96,0.89,0
2023-05-21 23:38:47,us east,Storage,8213.8,8000,2628.42,99.35,112.93,1.0,0
2023-09-13 08:45:30,europe north,Storage,4425.01,8000,1416.0,99.77,95.91,0.99,0
2023-08-10 21:49:53,india-south,Compute,7812.03,10000,3749.78,99.44,101.7,,1
2023-09-16 22:41:25,us west,Compute,7461.54,10000,3581.54,99.92,98.91,1.03,1
2023-02-19 04:01:43,us-west,Storage,7431.73,8000,2378.15,99.81,100.06,0.85,1
2024-03-04 13:34:02,Europe-North,Storage,5724.98,8000,1832.0,99.57,,0.76,0
2023-11-07 04:07:49,us east,Compute,5233.38,10000,2512.02,,100.85,0.86,0
2023-07-21 14:54:13,US-West,Storage,,8000,1559.08,99.34,90.81,0.99,0
2023-08-17 06:17:33,us east,Compute,5307.72,10000,2547.7,99.8,94.71,0.8,0
2023-01-05 08:20:33,europe north,Compute,,10000,5481.65,99.63,97.0,1.28,0
2023-01-06 23:32:38,europe north,Storage,8893.53,8000,2845.93,99.96,123.5,1.04,0
2023-11-04 21:28:35,US-West,Storage,6913.29,8000,2212.25,99.48,112.82,1.28,0
2023-02-02 09:53:10,us east,Storage,6904.1,8000,2209.31,99.62,99.31,0.81,1
2023-11-12 18:18:16,india-south,Storage,6367.69,8000,2037.66,99.52,119.61,1.02,1
2023-10-13 21:38:06,us-west,Storage,4545.59,8000,1454.59,99.91,110.93,0.86,0
2024-01-08 03:54:07,india south,Storage,4930.28,8000,1577.69,99.48,93.69,0.87,0
2023-07-13 09:03:14,Us-East,Storage,7506.44,8000,2402.06,99.53,120.49,1.06,0
2023-11-24 23:18:35,europe-north,Compute,10381.73,10000,4983.23,99.36,126.46,1.04,1
2023-06-16 13:33:40,europe north,Storage,8336.21,8000,2667.59,99.38,122.62,1.01,0
2023-08-31 08:44:01,us west,Storage,3680.78,8000,1177.85,,117.8,0.76,0
2023-11-28 00:08:06,europe-north,Compute,9359.69,10000,4492.65,99.56,129.85,0.95,0
2023-01-17 01:15:48,europe north,Storage,11653.6,8000,3729.15,99.59,125.63,1.35,0
2023-11-18 13:13:02,US-West,Compute,7170.73,10000,3441.95,99.69,108.0,0.9,0
2023-05-28 16:56:28,india-south,Storage,8489.04,8000,2716.49,99.43,120.3,1.0,0
2023-04-18 02:19:06,us east,Storage,9179.16,8000,2937.33,99.41,111.44,0.99,0
2023-07-31 15:59:57,India-South,Compute,7488.71,10000,3594.58,99.45,128.55,0.76,1
2023-12-12 08:50:27,india-south,Compute,11324.62,10000,5435.82,99.75,114.17,1.34,0
2023-09-10 09:47:50,us west,Storage,4784.31,8000,1530.98,99.62,98.54,0.9,0
2023-03-04 06:18:35,india south,Compute,11584.05,10000,5560.35,99.59,121.46,0.85,0
2023-06-04 08:49:04,US-West,Storage,8648.51,8000,2767.52,99.79,117.22,1.0,0
2023-10-11 18:54:22,Us-East,Storage,7968.51,8000,2549.92,99.82,115.5,1.33,1
2023-09-14 12:20:24,Europe-North,Compute,5883.69,10000,2824.17,99.96,120.99,0.88,0
2023-03-05 11:49:20,us east,Storage,7920.11,8000,2534.44,99.46,91.62,0.99,1
2023-07-06 05:08:50,india-south,Storage,7394.42,8000,2366.21,99.38,114.42,1.08,0
2023-08-17 05:46:45,europe-north,Compute,6000.53,10000,2880.25,99.39,105.47,0.86,0
2024-01-17 01:28:18,US-West,Compute,11159.04,10000,5356.34,99.35,114.99,1.11,0
2023-07-06 16:07:33,India-South,Compute,10934.73,10000,5248.67,99.83,128.06,1.01,0
2024-01-22 15:02:06,Europe-North,Storage,9781.83,8000,3130.19,99.84,108.85,1.09,1
2023-02-12 14:25:23,india-south,Storage,13323.18,8000,4263.42,99.32,125.71,1.35,0
2023-05-19 20:44:48,europe north,Compute,8630.72,10000,4142.75,99.94,101.24,0.89,0
2023-05-06 21:30:01,Europe-North,Compute,7989.18,10000,3834.8,99.68,96.31,0.83,0
2023-07-08 22:38:05,europe-north,Compute,10854.53,10000,5210.18,99.96,127.97,0.97,0
2023-06-16 00:50:53,europe-north,Storage,5628.83,8000,1801.22,99.47,101.79,0.78,0
2023-01-19 18:54:25,europe north,Compute,12161.67,10000,5837.6,99.52,98.8,1.33,0
2023-11-18 12:40:10,europe-north,Storage,6569.15,8000,2102.13,99.98,107.83,1.24,0
2024-01-31 06:39:20,us east,Compute,10072.69,10000,4834.89,99.5,126.27,0.85,0
2023-09-25 15:34:21,us-west,Storage,6016.02,8000,1925.13,99.44,127.95,1.13,0
2023-09-21 09:59:46,India-South,Compute,5450.13,10000,,99.63,105.31,0.9,0
2024-03-02 04:31:53,Us-East,Storage,10098.88,8000,3231.64,99.45,121.97,1.05,0
2023-02-04 19:57:02,us west,Storage,7880.2,8000,2521.66,99.61,111.93,0.91,0
2023-09-26 08:05:18,europe-north,Compute,7171.9,10000,3442.51,99.75,109.92,,0
2023-07-23 08:18:12,us east,Compute,9645.4,10000,4629.79,99.97,91.43,1.33,0
2023-02-14 15:53:00,us west,Storage,8382.47,8000,2682.39,99.61,113.47,0.98,0
2023-10-28 00:40:59,us-west,Compute,8676.56,10000,4164.75,99.33,,1.17,0
2023-09-30 17:37:54,india south,Storage,,8000,1330.48,99.85,119.51,0.79,0
2023-09-20 13:29:16,europe north,Compute,6893.64,10000,3308.95,99.79,122.75,0.82,1
2023-06-29 06:22:35,US-West,Storage,9530.45,8000,3049.74,,,1.19,0
2023-01-24 09:26:51,us east,Storage,7019.47,8000,2246.23,99.43,113.52,0.78,0
2023-11-07 08:53:57,US-West,Compute,6291.05,10000,3019.7,99.7,,0.95,0
2023-08-08 21:53:37,us east,Storage,5653.06,8000,1808.98,99.42,102.94,0.96,0
2024-02-23 22:51:22,us-west,Compute,10453.21,10000,5017.54,99.54,101.05,0.94,0
2023-06-30 22:14:18,europe-north,Compute,8565.02,10000,4111.21,99.64,120.68,0.88,0
2023-03-14 01:43:40,Us-East,Storage,10195.4,8000,3262.53,99.57,105.16,1.23,0
2023-07-23 17:55:45,Europe-North,Storage,7720.47,8000,2470.55,99.63,105.43,1.34,0
2024-02-06 14:09:29,europe north,Storage,6764.54,8000,2164.65,99.66,100.78,0.84,0
2023-07-02 09:27:10,europe north,Compute,9369.22,10000,4497.22,99.67,120.76,,0
2024-03-03 11:05:46,india south,Storage,10337.27,8000,3307.93,99.68,121.55,1.02,0
2023-01-04 07:43:45,us west,Storage,11536.25,8000,3691.6,99.35,120.37,1.27,1
2023-03-13 17:52:10,europe north,Compute,13616.94,10000,6536.13,99.7,123.65,0.97,0
2023-01-25 02:45:54,US-West,Compute,9614.36,10000,4614.89,99.34,127.48,0.76,0
2023-07-22 03:23:00,Europe-North,Storage,7909.18,8000,2530.94,99.95,119.23,1.21,0
2023-01-11 08:16:09,us east,Compute,12882.1,10000,6183.41,99.94,121.17,1.13,0
2023-08-05 14:34:14,us-east,Storage,6087.8,8000,1948.1,99.31,119.17,0.89,0
2023-08-11 04:53:28,india-south,Compute,,10000,,99.98,93.13,0.94,0
2023-01-18 03:35:22,us-east,Storage,7785.89,8000,2491.49,99.51,106.97,1.01,0
2023-08-03 20:16:10,us-east,Compute,7016.6,10000,3367.97,99.53,103.06,1.0,0
2023-03-19 23:21:41,us east,Compute,12415.89,10000,5959.63,99.77,99.44,1.12,0
2024-01-04 22:15:10,us-east,Compute,5963.7,10000,,99.95,92.22,,0
2023-05-29 18:48:24,us-west,Storage,12220.7,8000,3910.62,99.36,127.08,1.1,1
2023-02-01 03:53:32,europe north,Compute,12675.08,10000,6084.04,99.89,110.11,1.12,0
2023-06-28 05:31:25,us-east,Storage,8806.19,8000,2817.98,99.54,125.23,0.99,0
2023-06-23 01:02:53,europe north,Storage,7802.44,8000,2496.78,99.38,117.82,0.99,0
2024-03-18 07:20:15,us-west,Compute,10280.46,10000,4934.62,99.68,111.79,0.8,0
2023-03-19 18:05:52,europe-north,Compute,8974.52,10000,4307.77,99.74,102.12,0.81,0
2023-03-02 16:47:27,us east,Storage,9860.06,8000,3155.22,99.44,127.85,0.98,0
2023-10-21 05:40:53,india south,Storage,4613.36,8000,1476.27,99.97,90.87,0.92,0
2023-08-24 01:48:33,europe-north,Storage,6241.59,8000,1997.31,99.52,101.1,1.3,0
2023-03-15 03:21:20,europe north,Storage,9642.55,8000,3085.62,99.64,108.83,1.02,0
2023-03-13 16:46:07,india south,Compute,14337.67,10000,6882.08,99.44,124.39,1.06,0
2023-06-18 22:32:44,Europe-North,Compute,14858.08,10000,7131.88,99.84,127.41,1.24,0
2023-03-23 07:51:56,india-south,Compute,,10000,5876.94,99.47,105.44,1.08,0
2023-08-03 23:00:34,US-West,Compute,7523.66,10000,3611.36,99.41,98.23,1.12,0
2023-09-19 00:46:33,europe-north,Compute,6271.87,10000,3010.5,99.52,109.73,,0
2023-02-02 04:06:14,India-South,Compute,8226.92,10000,3948.92,99.34,102.53,0.88,0
2023-08-25 16:15:33,Us-East,Compute,6147.49,10000,2950.8,99.83,101.38,1.0,0
2023-09-25 21:26:55,india south,Compute,6964.36,10000,3342.89,99.82,96.07,1.28,0
2023-05-07 01:38:01,europe north,Storage,11458.64,8000,3666.76,99.75,107.65,1.24,0
2023-01-25 09:50:01,india-south,Storage,7501.58,8000,2400.51,99.82,116.44,0.94,0
2023-05-28 06:20:50,India-South,Storage,9000.15,8000,2880.05,99.83,114.8,0.97,0
2023-09-03 18:43:27,us-west,Storage,5010.0,8000,1603.2,99.8,109.83,0.94,0
2023-11-27 08:25:54,us west,Storage,6800.25,8000,2176.08,99.4,,1.04,0
2023-07-24 02:54:50,us-east,Storage,6754.85,8000,2161.55,99.95,95.28,1.24,0
2023-05-06 18:23:56,india south,Compute,13883.08,10000,6663.88,99.44,101.91,1.28,0
2023-06-12 03:12:30,India-South,Storage,4864.68,8000,1556.7,99.7,92.09,0.81,0
2023-03-09 00:33:43,Europe-North,Storage,10967.47,8000,3509.59,99.34,116.57,1.01,1
2023-02-01 06:58:04,india-south,Storage,9207.33,8000,2946.34,99.39,116.43,0.9,1
2023-11-27 00:04:07,us-west,Compute,5512.28,10000,2645.89,99.9,98.91,0.79,0
2023-06-25 20:38:06,india-south,Compute,9896.83,10000,4750.48,99.89,127.08,0.76,1
2023-09-01 21:23:41,us east,Compute,9425.94,10000,4524.45,99.48,112.41,1.13,1
2023-02-03 19:29:13,europe-north,Storage,10097.28,8000,3231.13,99.73,100.82,1.24,0
2023-01-28 05:20:59,Europe-North,Storage,11724.62,8000,3751.88,99.57,119.24,1.25,0
2023-07-16 04:56:08,india-south,Compute,10415.57,10000,4999.48,99.52,115.93,0.99,1
2023-12-06 07:46:38,US-West,Compute,6885.98,10000,3305.27,99.65,99.9,0.9,0
2023-05-22 08:13:21,us east,Compute,9749.54,10000,,99.86,90.55,0.99,0
2023-09-26 16:12:53,india-south,Compute,7310.85,10000,3509.21,99.8,90.3,,0
2023-05-12 06:42:56,us west,Storage,10607.32,8000,3394.34,99.83,125.13,0.97,1
2023-08-25 00:04:03,US-West,Storage,4853.81,8000,1553.22,99.58,90.21,0.95,0
2023-07-08 23:23:32,Us-East,Compute,7521.53,10000,3610.34,99.95,108.2,0.83,0
2024-01-24 18:22:20,us-west,Storage,11409.0,8000,3650.88,99.77,118.63,1.28,0
2023-02-03 08:09:21,US-West,Compute,7485.15,10000,3592.87,99.3,91.51,0.77,0
2023-06-16 02:56:44,us east,Compute,14646.74,10000,,99.42,122.03,1.27,0
2023-05-01 04:01:31,us-east,Storage,7213.49,8000,2308.32,99.95,92.27,0.83,1
2023-02-16 17:34:19,Us-East,Storage,7697.84,8000,2463.31,99.45,112.52,0.86,0
2023-05-06 03:40:55,Us-East,Storage,8952.14,8000,2864.68,99.7,97.09,1.16,0
2024-03-12 13:33:03,Us-East,Compute,13945.48,10000,6693.83,99.65,107.33,1.23,0
2024-03-29 04:02:46,us-west,Storage,7693.46,8000,2461.91,99.74,100.77,0.92,0
2023-05-20 14:45:43,India-South,Compute,11335.03,10000,5440.81,,127.8,0.85,0
2024-01-11 03:09:27,us west,Storage,7232.4,8000,2314.37,99.67,110.5,0.79,1
2023-06-28 22:56:43,Us-East,Compute,7587.32,10000,3641.91,99.73,96.73,0.84,1
2023-06-21 06:26:06,US-West,Storage,9800.11,8000,3136.04,99.72,115.64,1.31,0
2023-02-01 20:48:10,Us-East,Compute,9397.38,10000,4510.74,,98.02,0.96,0
2023-09-25 04:26:12,US-West,Compute,6951.03,10000,3336.49,99.97,128.51,0.96,0
2023-05-14 12:36:59,Europe-North,Storage,9425.28,8000,3016.09,99.91,122.33,0.83,1
2024-01-13 10:52:51,europe north,Compute,14031.03,10000,6734.89,99.33,108.89,1.25,1
2023-04-24 20:57:15,Europe-North,Compute,8227.71,10000,3949.3,99.33,94.55,0.83,0
2023-10-16 21:01:58,Us-East,Compute,5466.96,10000,2624.14,99.98,107.29,0.91,0
2023-10-10 00:51:21,us-west,Storage,6283.74,8000,2010.8,99.66,106.97,1.16,0
2024-01-14 11:13:35,india south,Storage,8472.96,8000,2711.35,99.95,118.95,0.94,0
2024-02-15 05:36:43,us-east,Storage,8127.5,8000,2600.8,99.33,102.56,0.93,1
2023-01-19 03:30:18,us east,Compute,9208.33,10000,4420.0,99.42,102.93,0.89,0
2023-09-06 05:28:32,europe north,Storage,6572.07,8000,2103.06,99.66,112.12,1.02,1
2023-12-08 21:04:55,india south,Storage,6096.34,8000,1950.83,99.45,91.22,1.15,0
2023-02-18 14:36:28,US-West,Storage,8517.5,8000,2725.6,99.35,119.64,0.94,0
2023-08-07 04:56:21,europe north,Storage,6736.05,8000,,99.75,102.85,1.18,0
2024-02-22 09:21:25,Us-East,Storage,9413.22,8000,3012.23,99.49,118.2,0.98,0
2023-08-20 15:25:39,US-West,Storage,4618.02,8000,1477.77,99.61,90.51,1.17,0
2023-05-22 21:56:11,us east,Storage,10253.99,8000,3281.28,99.88,100.77,1.31,0
2023-08-28 20:32:37,india-south,Storage,6646.59,8000,2126.91,99.73,108.33,1.15,1
2023-09-17 21:40:00,us-west,Storage,4226.79,8000,1352.57,99.35,97.43,1.0,0
2023-10-14 22:29:46,europe north,Compute,7983.02,10000,3831.85,99.86,128.15,1.0,0
2023-03-03 13:36:11,us-east,Compute,9576.23,10000,4596.59,99.61,,0.79,0
2023-05-09 05:12:48,Europe-North,Storage,8943.9,8000,2862.05,99.5,107.0,1.1,0
2023-02-22 13:22:29,US-West,Storage,7696.37,8000,2462.84,99.97,112.63,0.84,0
2024-01-23 02:31:32,US-West,Storage,6544.46,8000,2094.23,99.92,97.08,,1
2023-02-01 12:53:55,us west,Compute,15797.13,10000,7582.62,99.89,129.35,,1
2024-02-06 19:33:04,us-east,Storage,8767.85,8000,2805.71,99.48,97.55,1.17,0
2023-04-24 17:47:07,US-West,Storage,9153.3,8000,2929.06,99.63,91.07,1.16,0
2024-03-13 11:51:38,india south,Compute,8785.37,10000,4216.98,99.88,105.82,0.77,0
2024-03-19 00:56:38,europe-north,Storage,11653.09,8000,3728.99,99.64,120.07,1.1,0
2024-03-18 12:06:51,india-south,Compute,9181.17,10000,4406.96,99.6,97.68,0.91,0
2023-10-21 02:36:39,us-west,Storage,4493.48,8000,1437.91,99.79,,0.89,0
2023-12-06 02:58:57,India-South,Storage,5993.23,8000,1917.83,99.96,121.27,0.96,0
2024-02-05 03:34:16,Europe-North,Storage,8279.69,8000,2649.5,99.39,112.44,0.98,0
2023-04-05 12:27:03,europe-north,Compute,,10000,4877.9,99.37,90.5,1.02,0
2024-03-03 07:13:43,us east,Compute,13818.56,10000,6632.91,99.48,94.49,1.31,0
2023-05-09 07:37:16,Europe-North,Compute,10910.37,10000,5236.98,99.46,99.0,1.08,0
2023-01-12 22:12:28,us-east,Compute,7385.07,10000,3544.83,99.89,95.32,0.85,0
2023-12-23 13:58:35,India-South,Compute,9385.46,10000,4505.02,99.5,129.8,0.86,0
2023-12-10 08:14:50,europe-north,Storage,3759.69,8000,1203.1,99.82,90.75,0.83,0
2023-06-11 08:22:51,us west,Storage,9407.26,8000,3010.32,99.97,124.75,1.09,0
2023-01-02 13:22:40,Us-East,Storage,10244.61,8000,3278.27,99.35,129.42,1.05,1
2023-10-09 03:27:53,us west,Compute,7745.04,10000,3717.62,99.94,117.2,1.18,0
2023-09-03 02:21:08,india-south,Storage,4660.77,8000,1491.45,99.31,120.62,0.8,0
2023-05-29 15:57:45,us-west,Storage,7744.01,8000,2478.08,99.83,104.24,0.83,1
2024-01-01 11:00:09,us-west,Compute,9537.77,10000,4578.13,99.33,102.29,1.17,0
2023-02-26 10:11:16,India-South,Storage,10615.53,8000,3396.97,99.46,122.12,1.05,0
2023-08-31 13:05:46,us east,Storage,5814.79,8000,1860.73,99.58,115.06,0.97,0
2023-08-31 09:28:11,india-south,Storage,5533.53,8000,1770.73,99.73,122.64,0.82,1
2023-02-27 05:42:09,india south,Storage,8202.19,8000,2624.7,99.54,127.79,0.82,0
2024-01-16 02:11:14,europe north,Compute,10615.47,10000,5095.43,99.75,121.67,0.98,0
2023-02-02 21:19:28,us-west,Compute,16379.85,10000,7862.33,99.54,112.49,1.33,1
2023-02-16 03:03:00,Europe-North,Compute,13839.67,10000,6643.04,99.31,104.14,1.35,0
2023-12-10 11:13:03,US-West,Compute,8460.27,10000,4060.93,99.57,95.18,1.24,0
2023-05-19 07:44:37,europe north,Compute,7638.04,10000,3666.26,99.66,96.46,0.79,0
2024-03-24 09:04:04,Europe-North,Compute,12355.96,10000,5930.86,99.44,102.61,1.04,0
2024-01-20 12:48:15,india-south,Storage,7625.46,8000,2440.15,99.92,112.2,0.92,1
2023-10-02 19:06:11,us-west,Storage,3977.73,8000,1272.87,99.98,94.26,1.05,0
2023-10-12 05:14:29,india-south,Storage,7104.09,8000,2273.31,99.75,116.27,1.22,0
2023-03-22 03:50:04,US-West,Compute,9886.24,10000,4745.4,99.53,100.11,0.87,0
2023-03-01 16:01:38,India-South,Storage,11832.86,8000,3786.52,99.77,123.07,1.11,0
2024-03-07 07:36:05,us east,Storage,7851.21,8000,2512.39,99.62,115.86,0.85,0
2023-10-27 22:26:06,us east,Compute,6533.59,10000,3136.12,99.84,118.68,0.97,0
2023-03-28 19:04:13,us-east,Storage,7982.39,8000,2554.36,99.59,114.45,0.88,0
2023-11-16 10:27:37,europe-north,Storage,5649.27,8000,1807.77,99.48,121.86,0.94,0
2024-03-23 17:05:02,us-west,Compute,18028.76,10000,8653.8,99.88,120.99,1.32,0
2023-11-26 14:40:39,India-South,Compute,7353.58,10000,3529.72,99.47,107.87,0.94,0
2023-06-30 12:06:32,us west,Storage,10803.57,8000,3457.14,99.65,116.68,1.32,1
2023-03-14 16:20:02,Us-East,Compute,10678.05,10000,5125.46,99.6,111.75,0.81,1
2024-03-08 13:06:46,india-south,Storage,10806.57,8000,3458.1,99.43,116.39,1.1,0
2024-03-22 05:02:24,Europe-North,Compute,13931.54,10000,6687.14,99.95,115.88,1.0,1
2023-08-06 06:57:25,Europe-North,Compute,9131.68,10000,4383.21,99.69,118.55,1.15,0
2023-11-21 04:08:39,Europe-North,Compute,8747.99,10000,4199.03,99.32,128.97,0.91,0
2023-04-16 03:17:44,india south,Storage,11673.62,8000,3735.56,99.7,110.12,1.1,1
2023-10-27 18:09:51,us east,Compute,10859.39,10000,5212.51,99.96,126.14,1.32,1
2024-01-30 19:31:02,europe north,Compute,9989.08,10000,4794.76,99.35,92.17,1.16,0
2023-03-03 06:04:28,europe north,Storage,11849.41,8000,3791.81,,100.04,,1
2023-07-23 05:36:01,us-east,Compute,9552.05,10000,4584.98,99.74,111.74,1.05,0
2023-08-18 05:58:05,US-West,Compute,6448.47,10000,3095.26,99.68,93.17,1.08,0
2023-11-18 20:06:29,us-west,Compute,6082.13,10000,2919.42,,,0.79,0
2024-02-24 07:00:53,Europe-North,Storage,10232.37,8000,,99.34,112.08,1.2,0
2024-03-17 12:05:27,india south,Storage,10657.07,8000,3410.26,99.33,100.14,1.3,0
2023-05-01 14:17:11,Us-East,Storage,6384.38,8000,2043.0,99.79,104.85,0.76,0
2023-09-29 16:45:50,india south,Storage,3401.39,8000,1088.45,99.46,119.18,0.75,0
2023-01-24 12:48:51,india south,Storage,9421.62,8000,3014.92,99.46,113.12,1.03,1
2023-03-29 00:19:28,Europe-North,Compute,12031.78,10000,5775.25,99.65,102.81,1.03,0
2023-03-20 10:54:52,us east,Compute,8431.78,10000,4047.26,99.71,96.06,0.79,0
2023-03-13 06:23:00,us-west,Compute,15479.67,10000,7430.24,99.78,125.05,1.09,0
2023-07-08 04:26:03,us east,Storage,8533.85,8000,2730.83,,125.54,1.09,0
2024-02-19 17:03:19,Europe-North,Storage,9623.12,8000,3079.4,99.82,122.7,0.97,0
2023-03-24 15:16:56,India-South,Storage,6547.84,8000,2095.31,99.9,110.7,0.76,0
2024-03-12 04:14:22,us west,Compute,12303.21,10000,5905.54,99.37,106.41,1.07,0
2024-02-07 23:40:16,us west,Storage,8478.39,8000,2713.08,99.84,98.66,1.05,0
2023-11-11 16:39:55,europe-north,Storage,3818.6,8000,1221.95,99.77,100.78,0.81,0
2023-04-30 02:37:14,india south,Compute,13225.44,10000,6348.21,99.97,94.69,1.14,1
2023-10-08 20:24:57,Us-East,Storage,5396.97,8000,1727.03,99.8,103.12,1.07,1
2023-12-01 04:06:04,europe north,Compute,7056.68,10000,3387.21,99.97,100.59,1.06,0
2023-09-03 19:31:06,Us-East,Storage,5241.82,8000,1677.38,99.39,107.44,1.12,0
2023-02-09 01:05:58,us east,Compute,8574.21,10000,4115.62,99.66,118.67,0.77,0
2023-04-15 20:34:16,US-West,Storage,12205.63,8000,3905.8,99.69,122.75,1.13,0
2024-02-16 06:43:00,india-south,Storage,9792.4,8000,3133.57,99.94,111.97,1.12,0
2023-12-29 08:34:16,Europe-North,Storage,8993.36,8000,,99.54,102.44,1.3,0
2023-02-17 11:40:45,india-south,Storage,9445.15,8000,3022.45,99.39,122.26,0.93,0
2024-02-07 02:23:32,us west,Compute,10366.63,10000,4975.98,99.92,108.77,1.01,0
2023-12-08 12:08:16,europe north,Storage,8433.58,8000,2698.75,99.45,126.82,1.0,1
2023-06-19 08:35:52,Us-East,Storage,6379.02,8000,2041.29,99.82,91.09,1.08,0
2023-10-31 20:46:39,us-east,Compute,8906.6,10000,4275.17,99.58,116.01,1.2,0
2023-09-01 05:23:35,us west,Compute,5306.32,10000,2547.03,99.67,117.91,0.8,0
2023-12-10 20:48:03,us east,Storage,5429.49,8000,1737.44,99.76,94.63,,0
2023-09-30 05:55:29,Europe-North,Compute,6382.23,10000,3063.47,,,0.87,1
2023-05-14 10:09:07,india-south,Storage,10797.21,8000,3455.11,99.46,110.09,1.22,0
2023-01-13 09:43:43,india-south,Storage,9986.34,8000,3195.63,99.8,124.64,0.99,1
2023-05-28 14:15:04,europe north,Compute,13860.66,10000,6653.12,99.82,119.02,1.13,0
2023-03-30 00:40:22,us-west,Compute,16973.52,10000,8147.29,99.39,123.42,1.23,0
2024-03-12 01:18:35,US-West,Compute,8849.8,10000,4247.91,99.87,99.7,,0
2023-07-28 15:43:19,europe-north,Compute,13285.07,10000,6376.84,99.85,122.45,1.29,1
2023-06-19 22:46:56,us-east,Compute,7745.71,10000,3717.94,99.67,91.98,0.98,0
2023-07-03 19:40:18,US-West,Compute,12696.64,10000,6094.39,99.67,120.17,1.29,0
2024-02-17 20:01:13,us east,Compute,14850.95,10000,7128.46,99.38,124.87,1.03,1
2023-03-26 06:31:12,US-West,Compute,10204.39,10000,4898.11,99.38,123.18,0.78,0
2023-10-22 16:49:02,us west,Storage,7391.37,8000,2365.24,99.7,117.73,1.17,1
2023-12-06 04:38:32,india-south,Compute,6648.83,10000,3191.44,99.52,90.26,1.07,0
2023-02-07 20:11:51,Europe-North,Storage,8361.96,8000,2675.83,99.77,115.95,0.94,0
2023-03-12 21:43:54,us east,Storage,12330.2,8000,3945.67,99.39,124.11,1.2,0
2023-07-12 10:51:19,india south,Compute,7361.78,10000,3533.66,99.99,,0.91,0
2023-03-30 20:18:29,europe north,Storage,8356.73,8000,2674.15,99.97,124.72,0.8,0
